time,memory,g,a,l_1,l_2,l_3,l_4,l_5,omid,zmid2,zmid1,tbar_1,o_1,z2_1,z1_1,tbar_2,o_2,z2_2,z1_2,tbar_3,o_3,z2_3,z1_3,tbar_4,o_4,z2_4,z1_4
0.3356,0.33560531929899823,1.0,1.0,0.2877855562194796,0.2636990576301702,0.32683783638747377,0.3356783709364099,0.2522167881062503,0.02617531651154061,0.006113806358330848,0.07092415939833889,0.005667565545487286,0.004720417834656231,0.0006476771548712711,0.05482721419030067,0.0019879053545264766,0.0019293372071649878,0.00021581186961818237,0.03678243160423506,0.0009431926564680653,0.001234128042553965,0.000252478746339955,0.018926428189558645,0.0005285715611776552,0.00030418010835337,8.955532517042842e-05,0.0024796072966495704
0.3351,0.3351056010041627,1.0,1.0,0.2428377240831953,0.2915559721475246,0.32407514545304317,0.3352367263342925,0.28250830821030254,0.02936444586044184,0.00791679673414251,0.0745389893984773,0.006843239979528442,0.006054320871481517,0.0010140584721207895,0.0611845785717177,0.002242103006294171,0.002035819708692323,0.00019986173513715651,0.0435122205382702,0.0005953715280931998,0.0004532709809510379,9.725701336836634e-05,0.018937262264340494,0.0001471787516643912,0.00012372487554164634,4.351949847424262e-05,0.00405551952526804
0.3351,0.33028362449995735,1.0,1.0,0.29121973628207043,0.2663734223185586,0.32544445223804747,0.3182945638602958,0.2721654828851597,0.02627091261764215,0.006142175984858379,0.0716351440672499,0.005304682240964642,0.004654064403404356,0.0005718654756644606,0.05726573969444595,0.0017213925622468307,0.0018258560277082984,0.0002025627223960462,0.037171534612602204,0.0008591386576656969,0.001000861116249789,0.00016628624303623477,0.019382587317871357,0.00030339838013843925,0.00026169292486416697,6.191170692718256e-05,0.0038098067399733085
0.3358,0.31989520476209693,1.0,1.0,0.28765612144552194,0.270063806444614,0.3040271186925534,0.3039601130021116,0.34917734741163464,0.029132264668646962,0.007576360891384272,0.07400973441388392,0.006462484994216235,0.005948309307710932,0.0008774201249814237,0.06084275821557041,0.0019850016016758976,0.0019225033908494722,0.00016859783039531697,0.04435428035183684,0.0005876785101200364,0.0005131131275313033,5.061533183586412e-05,0.02382210702155302,0.00014010704357573034,0.0004918623314677555,0.00013678626971330634,0.006943928315279618
0.3427,0.2999979868326562,1.0,1.0,0.2988429573294832,0.24239311977308067,0.2572873545516114,0.2500008803247592,0.38930805752819775,0.025803490580097396,0.005404273403451321,0.0715285985365796,0.005228509658394308,0.004230290104582063,0.0007073501176146588,0.05046756908914338,0.0013581815171452222,0.0011541895610728211,9.080198102867991e-05,0.0390631796999851,0.0003661391192146178,0.0006476821724556465,6.122596553095988e-05,0.0262236204313729,0.00042271204441533003,0.0014330714973258304,0.0007666854740511578,0.008295100957863264
0.3572,0.27999728046932204,1.0,1.0,0.27908542621920873,0.2024901041440745,0.20398492760563647,0.23775110637618438,0.43435028222709193,0.018064229497202235,0.0029147151404262483,0.06331915199704446,0.0022218822656672305,0.0018380577350248614,0.00010310819567068788,0.04728257987519429,0.00043210400370155197,0.0009437674361034467,6.794373807442053e-05,0.04520029786555072,0.00027673399454538445,0.000618022328607308,0.00011510420902699153,0.03188873247425186,0.000279123262459797,0.001024427409632426,0.0003287366710793362,0.01268020612117532
0.3932,0.25999945436863525,1.0,1.0,0.2582499864367778,0.14697947767283998,0.16619802932046826,0.19291470007970518,0.526396081907629,0.014072723759186,0.0018394180798336295,0.05773283529793703,0.0011728244037000216,0.0008867085047366351,3.349178065802e-05,0.040745906370948985,0.0002910632885357318,0.0012839598169823835,0.00013993170560558293,0.04998413720124075,0.0002734176548391422,0.0008484931541187884,0.0001132612697576939,0.03663026377239666,0.0003002347340129175,0.000969295420754441,0.00031370237904386694,0.02079976746842495
0.4389,0.23998694737819004,1.0,1.0,0.2397542395488377,0.12416532338079171,0.11836510396088817,0.13509569099415825,0.6378526371223133,0.01331601478017148,0.0016809200718552887,0.05513719550134744,0.0013753656793080485,0.0008582095881782042,3.354546066647864e-05,0.037380525437862216,0.00029386936374803873,0.0011589255376830904,0.0001306329728213618,0.050382273458081425,0.0002645751165625738,0.0010380364338996367,0.00016965460426806813,0.04308153867419149,0.00036363623691107325,0.0015098193903340645,0.0004828175921053702,0.029615690383045148
0.4904,0.2199993748957948,1.0,1.0,0.21996459187288248,0.10023125078400101,0.07971968459673322,0.07755048549996547,0.7355919402708057,0.012338344889438432,0.0014285077302659,0.0536620654708456,0.0008173289829310108,0.0006044607164854803,1.615962593549815e-05,0.03744281580139007,0.00017266724006165037,0.0009999395951917963,9.629232864349028e-05,0.05039027768492472,0.0001933154932360224,0.0009734766313202509,0.00015006706095152216,0.04787886435998803,0.0003151937389263107,0.0015571805339878414,0.00048157580053387826,0.039963671609462605
0.5494,0.1999979006872975,1.0,1.0,0.1807140546451715,0.07300235095104267,0.06328052575467931,0.019673243535892726,0.8241134768982333,0.012797607547605998,0.0014637405490651905,0.05498557711864362,0.0009496118940783962,0.0007095472687690229,1.3319990502220209e-05,0.037994830606372314,0.00023439463515551978,0.001230939849494594,0.0001594384090166241,0.052491648759006755,0.00024012549384337103,0.0010596914460767565,0.0001731782033530093,0.048168015433792816,0.00030955804960012916,0.001811511317861052,0.0007246854098983457,0.049072745964843865
